Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-06-19,Delhi,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-19,Delhi,broadbeans,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-19,Delhi,cabbage,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
2024-06-19,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-06-19,Delhi,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-19,Delhi,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-19,Delhi,coconut,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
2024-06-19,Delhi,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-19,Delhi,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-06-19,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-19,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-19,Delhi,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2024-06-19,Delhi,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-19,Delhi,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-19,Delhi,drumsticks,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-19,Delhi,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjal-64.png
2024-06-19,Delhi,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-19,Delhi,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-19,Delhi,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-19,Delhi,frenchbeans,French Beans,105,121 - 133,126 - 173,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-19,Delhi,garlic,Garlic,220,253 - 279,264 - 363,1kg,resource/images/vegetables/garlic-64.png
2024-06-19,Delhi,ginger,Ginger,135,155 - 171,162 - 223,1kg,resource/images/vegetables/ginger-64.png
2024-06-19,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-19,Delhi,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-19,Delhi,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-19,Delhi,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,resource/images/vegetables/lemon-64.png
2024-06-19,Delhi,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-19,Delhi,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-19,Delhi,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2024-06-19,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-19,Delhi,ladiesfinger,Ladies Finger,44,51 - 56,53 - 73,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-19,Delhi,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-19,Delhi,radish,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-19,Delhi,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-19,Delhi,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2024-06-19,Delhi,snakegourd,Snake Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-19,Delhi,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-19,Delhi,spinach,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-19,Delhi,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-20,Delhi,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionbig-64.png
2024-06-20,Delhi,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-20,Delhi,tomato,Tomato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/tomato-64.png
2024-06-20,Delhi,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,resource/images/vegetables/greenchili-64.png
2024-06-20,Delhi,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2024-06-20,Delhi,potato,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
2024-06-20,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-20,Delhi,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-20,Delhi,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-06-20,Delhi,ashgourd,Ash gourd,18,21 - 23,22 - 30,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-20,Delhi,babycorn,Baby Corn,63,72 - 80,76 - 104,1kg,resource/images/vegetables/babycorn-64.png
2024-06-20,Delhi,bananaflower,Banana Flower,14,16 - 18,17 - 23,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-20,Delhi,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-06-20,Delhi,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-20,Delhi,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-20,Delhi,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-20,Delhi,broadbeans,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-20,Delhi,cabbage,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
2024-06-20,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-06-20,Delhi,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-20,Delhi,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-20,Delhi,coconut,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
2024-06-20,Delhi,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-20,Delhi,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-06-20,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-20,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-20,Delhi,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2024-06-20,Delhi,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-20,Delhi,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-20,Delhi,drumsticks,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-20,Delhi,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjal-64.png
2024-06-20,Delhi,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-20,Delhi,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-20,Delhi,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-20,Delhi,frenchbeans,French Beans,105,121 - 133,126 - 173,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-20,Delhi,garlic,Garlic,220,253 - 279,264 - 363,1kg,resource/images/vegetables/garlic-64.png
2024-06-20,Delhi,ginger,Ginger,135,155 - 171,162 - 223,1kg,resource/images/vegetables/ginger-64.png
2024-06-20,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-20,Delhi,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-20,Delhi,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-20,Delhi,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,resource/images/vegetables/lemon-64.png
2024-06-20,Delhi,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-20,Delhi,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-20,Delhi,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2024-06-20,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-20,Delhi,ladiesfinger,Ladies Finger,44,51 - 56,53 - 73,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-20,Delhi,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-20,Delhi,radish,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-20,Delhi,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-20,Delhi,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2024-06-20,Delhi,snakegourd,Snake Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-20,Delhi,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-20,Delhi,spinach,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-20,Delhi,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-21,Delhi,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionbig-64.png
2024-06-21,Delhi,onionsmall,Onion Small,55,63 - 70,66 - 91,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-21,Delhi,tomato,Tomato,46,53 - 58,55 - 76,1kg,resource/images/vegetables/tomato-64.png
2024-06-21,Delhi,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,resource/images/vegetables/greenchili-64.png
2024-06-21,Delhi,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-21,Delhi,potato,Potato,35,40 - 44,42 - 58,1kg,resource/images/vegetables/potato-64.png
2024-06-21,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-21,Delhi,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-21,Delhi,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-06-21,Delhi,ashgourd,Ash gourd,16,18 - 20,19 - 26,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-21,Delhi,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2024-06-21,Delhi,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-21,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-06-21,Delhi,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-21,Delhi,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-21,Delhi,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-21,Delhi,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-21,Delhi,cabbage,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-21,Delhi,carrot,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
2024-06-21,Delhi,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-21,Delhi,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-21,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-21,Delhi,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-21,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-21,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-21,Delhi,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-06-21,Delhi,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2024-06-21,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-21,Delhi,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-21,Delhi,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-21,Delhi,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-21,Delhi,brinjalbig,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-21,Delhi,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-21,Delhi,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-21,Delhi,frenchbeans,French Beans,120,138 - 152,144 - 198,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-21,Delhi,garlic,Garlic,220,253 - 279,264 - 363,1kg,resource/images/vegetables/garlic-64.png
2024-06-21,Delhi,ginger,Ginger,120,138 - 152,144 - 198,1kg,resource/images/vegetables/ginger-64.png
2024-06-21,Delhi,oniongreen,Onion Green,43,49 - 55,52 - 71,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-21,Delhi,greenpeas,Green Peas,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-21,Delhi,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-21,Delhi,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,resource/images/vegetables/lemon-64.png
2024-06-21,Delhi,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-21,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-21,Delhi,mushroom,Mushroom,87,100 - 110,104 - 144,1kg,resource/images/vegetables/mushroom-64.png
2024-06-21,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-21,Delhi,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-21,Delhi,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-21,Delhi,radish,Radish,34,39 - 43,41 - 56,1kg,resource/images/vegetables/radish-64.png
2024-06-21,Delhi,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-21,Delhi,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-06-21,Delhi,snakegourd,Snake Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-21,Delhi,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-21,Delhi,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-21,Delhi,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-22,Delhi,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionbig-64.png
2024-06-22,Delhi,onionsmall,Onion Small,55,63 - 70,66 - 91,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-22,Delhi,tomato,Tomato,46,53 - 58,55 - 76,1kg,resource/images/vegetables/tomato-64.png
2024-06-22,Delhi,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,resource/images/vegetables/greenchili-64.png
2024-06-22,Delhi,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-22,Delhi,potato,Potato,35,40 - 44,42 - 58,1kg,resource/images/vegetables/potato-64.png
2024-06-22,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-22,Delhi,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-22,Delhi,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-06-22,Delhi,ashgourd,Ash gourd,16,18 - 20,19 - 26,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-22,Delhi,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2024-06-22,Delhi,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-22,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-06-22,Delhi,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-22,Delhi,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-22,Delhi,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-22,Delhi,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-22,Delhi,cabbage,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-22,Delhi,carrot,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
2024-06-22,Delhi,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-22,Delhi,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-22,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-22,Delhi,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-22,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-22,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-22,Delhi,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-06-22,Delhi,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2024-06-22,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-22,Delhi,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-22,Delhi,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-22,Delhi,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-22,Delhi,brinjalbig,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-22,Delhi,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-22,Delhi,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-22,Delhi,frenchbeans,French Beans,120,138 - 152,144 - 198,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-22,Delhi,garlic,Garlic,220,253 - 279,264 - 363,1kg,resource/images/vegetables/garlic-64.png
2024-06-22,Delhi,ginger,Ginger,120,138 - 152,144 - 198,1kg,resource/images/vegetables/ginger-64.png
2024-06-22,Delhi,oniongreen,Onion Green,43,49 - 55,52 - 71,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-22,Delhi,greenpeas,Green Peas,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-22,Delhi,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-22,Delhi,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,resource/images/vegetables/lemon-64.png
2024-06-22,Delhi,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-22,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-22,Delhi,mushroom,Mushroom,87,100 - 110,104 - 144,1kg,resource/images/vegetables/mushroom-64.png
2024-06-22,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-22,Delhi,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-22,Delhi,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-22,Delhi,radish,Radish,34,39 - 43,41 - 56,1kg,resource/images/vegetables/radish-64.png
2024-06-22,Delhi,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-22,Delhi,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-06-22,Delhi,snakegourd,Snake Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-22,Delhi,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-22,Delhi,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-22,Delhi,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
